--------------------------------------------
  Created log file: log_2024-2-1_9-30-3
--------------------------------------------

[9:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-1_9-30-3.txt'
[9:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:30:4] LOG | Fetching sources...
[9:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:30:4] LOG | Retrieving playback url...
[9:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:30:4] LOG | Sucessfully retrieved playback url!
[9:30:5] LOG | Request for embed.js intercepted
[9:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:30:5] WARN | Same version detected!
[9:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[9:30:8] LOG | Continuing...
[9:30:9] LOG | Request for embed.js intercepted
[9:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:30:9] WARN | Same version detected!
[9:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[9:30:12] LOG | Continuing...
[9:30:21] LOG | Request for embed.js intercepted
[9:30:21] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:30:21] WARN | Same version detected!
[9:30:21] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[9:30:23] LOG | Continuing...
[9:30:29] WARN | Requests limit for 'embed' reached! (10)
[9:30:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:30:31] LOG | Fetching sources...
[9:30:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:30:31] LOG | Retrieving playback url...
[9:30:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:30:31] LOG | Sucessfully retrieved playback url!
[9:30:32] LOG | Request for embed.js intercepted
[9:30:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:30:32] WARN | Same version detected!
[9:30:32] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[9:30:35] LOG | Continuing...
[9:30:39] LOG | Request for embed.js intercepted
[9:30:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:30:39] WARN | Same version detected!
[9:30:39] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[9:30:41] LOG | Continuing...
[9:30:54] WARN | Requests limit for 'embed' reached! (10)
[9:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:30:57] LOG | Fetching sources...
[9:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:30:57] LOG | Retrieving playback url...
[9:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:30:57] LOG | Sucessfully retrieved playback url!
[9:30:58] LOG | Request for embed.js intercepted
[9:30:58] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:30:58] WARN | Same version detected!
[9:30:58] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[9:31:1] LOG | Continuing...
[9:31:11] LOG | Request for embed.js intercepted
[9:31:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:31:11] WARN | Same version detected!
[9:31:11] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[9:31:14] LOG | Continuing...
[9:31:20] LOG | Request for embed.js intercepted
[9:31:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:31:20] WARN | Same version detected!
[9:31:20] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[9:31:22] LOG | Continuing...
[9:31:23] WARN | Requests limit for 'embed' reached! (10)
[9:31:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:31:26] LOG | Fetching sources...
[9:31:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:31:27] LOG | Retrieving playback url...
[9:31:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:31:27] LOG | Sucessfully retrieved playback url!
[9:31:27] LOG | Request for embed.js intercepted
[9:31:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_9-30-3.private.txt')
[9:31:27] WARN | Same version detected!
[9:31:27] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[9:31:30] LOG | Continuing...
[9:31:35] ERROR | Requests limit for 'main' reached! (2000)
[9:31:35] WARN | Killing process...
