--------------------------------------------
  Created log file: log_2024-2-20_17-30-3
--------------------------------------------

[17:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-20_17-30-3.txt'
[17:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_17-30-3.private.txt')
[17:30:4] LOG | Fetching sources...
[17:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_17-30-3.private.txt')
[17:30:4] LOG | Retrieving playback url...
[17:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_17-30-3.private.txt')
[17:30:4] LOG | Sucessfully retrieved playback url!
[17:30:5] LOG | Request for embed.js intercepted
[17:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_17-30-3.private.txt')
[17:30:5] ERROR | Could not retrieve keys, patchEmbedJs failed?
[17:30:5] LOG | Extracted keys sucessfully!
[17:30:5] LOG | Key 1: 'XpqxieHojm5IsYjQ' - Key 2: 'PTEcVR9MmxBrBLQt'
[17:30:5] LOG | Bumped version to '65d4da9a'
[17:30:5] WARN | Killing process...
