--------------------------------------------
  Created log file: log_2024-2-16_15-30-4
--------------------------------------------

[15:30:4] LOG | Updated logfile.txt to './logs/log_2024-2-16_15-30-4.txt'
[15:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:30:5] LOG | Fetching sources...
[15:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:30:5] LOG | Retrieving playback url...
[15:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:30:5] LOG | Sucessfully retrieved playback url!
[15:30:6] LOG | Request for embed.js intercepted
[15:30:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:30:6] WARN | Same version detected!
[15:30:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[15:30:9] LOG | Continuing...
[15:30:22] WARN | Requests limit for 'embed' reached! (10)
[15:30:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:30:24] LOG | Fetching sources...
[15:30:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:30:24] LOG | Retrieving playback url...
[15:30:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:30:24] LOG | Sucessfully retrieved playback url!
[15:30:39] WARN | Requests limit for 'embed' reached! (10)
[15:30:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:30:40] LOG | Fetching sources...
[15:30:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:30:40] LOG | Retrieving playback url...
[15:30:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:30:40] LOG | Sucessfully retrieved playback url!
[15:30:55] WARN | Requests limit for 'embed' reached! (10)
[15:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:30:57] LOG | Fetching sources...
[15:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:30:57] LOG | Retrieving playback url...
[15:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:30:57] LOG | Sucessfully retrieved playback url!
[15:31:11] WARN | Requests limit for 'embed' reached! (10)
[15:31:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:31:13] LOG | Fetching sources...
[15:31:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:31:13] LOG | Retrieving playback url...
[15:31:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:31:13] LOG | Sucessfully retrieved playback url!
[15:31:28] WARN | Requests limit for 'embed' reached! (10)
[15:31:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:31:29] LOG | Fetching sources...
[15:31:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:31:30] LOG | Retrieving playback url...
[15:31:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:31:30] LOG | Sucessfully retrieved playback url!
[15:31:44] WARN | Requests limit for 'embed' reached! (10)
[15:31:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:31:46] LOG | Fetching sources...
[15:31:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:31:46] LOG | Retrieving playback url...
[15:31:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:31:46] LOG | Sucessfully retrieved playback url!
[15:32:1] WARN | Requests limit for 'embed' reached! (10)
[15:32:2] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:32:2] LOG | Fetching sources...
[15:32:2] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:32:2] LOG | Retrieving playback url...
[15:32:2] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:32:2] LOG | Sucessfully retrieved playback url!
[15:32:17] WARN | Requests limit for 'embed' reached! (10)
[15:32:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:32:19] LOG | Fetching sources...
[15:32:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:32:19] LOG | Retrieving playback url...
[15:32:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:32:19] LOG | Sucessfully retrieved playback url!
[15:32:33] WARN | Requests limit for 'embed' reached! (10)
[15:32:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:32:35] LOG | Fetching sources...
[15:32:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:32:35] LOG | Retrieving playback url...
[15:32:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:32:35] LOG | Sucessfully retrieved playback url!
[15:32:50] WARN | Requests limit for 'embed' reached! (10)
[15:32:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:32:52] LOG | Fetching sources...
[15:32:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:32:52] LOG | Retrieving playback url...
[15:32:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:32:52] LOG | Sucessfully retrieved playback url!
[15:33:6] WARN | Requests limit for 'embed' reached! (10)
[15:33:8] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:33:8] LOG | Fetching sources...
[15:33:8] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:33:8] LOG | Retrieving playback url...
[15:33:8] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:33:8] LOG | Sucessfully retrieved playback url!
[15:33:23] WARN | Requests limit for 'embed' reached! (10)
[15:33:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:33:24] LOG | Fetching sources...
[15:33:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:33:25] LOG | Retrieving playback url...
[15:33:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:33:25] LOG | Sucessfully retrieved playback url!
[15:33:39] WARN | Requests limit for 'embed' reached! (10)
[15:33:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:33:41] LOG | Fetching sources...
[15:33:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:33:41] LOG | Retrieving playback url...
[15:33:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_15-30-4.private.txt')
[15:33:41] LOG | Sucessfully retrieved playback url!
[15:33:51] ERROR | Requests limit for 'main' reached! (2000)
[15:33:51] WARN | Killing process...
