--------------------------------------------
  Created log file: log_2024-2-19_1-30-3
--------------------------------------------

[1:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-19_1-30-3.txt'
[1:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_1-30-3.private.txt')
[1:30:4] LOG | Fetching sources...
[1:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_1-30-3.private.txt')
[1:30:4] LOG | Retrieving playback url...
[1:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_1-30-3.private.txt')
[1:30:5] LOG | Sucessfully retrieved playback url!
[1:30:6] LOG | Request for embed.js intercepted
[1:30:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_1-30-3.private.txt')
[1:30:6] WARN | Same version detected!
[1:30:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:30:8] LOG | Continuing...
[1:30:20] WARN | Requests limit for 'embed' reached! (10)
[1:30:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_1-30-3.private.txt')
[1:30:22] LOG | Fetching sources...
[1:30:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_1-30-3.private.txt')
[1:30:22] LOG | Retrieving playback url...
[1:30:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_1-30-3.private.txt')
[1:30:22] LOG | Sucessfully retrieved playback url!
[1:30:27] LOG | Request for embed.js intercepted
[1:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_1-30-3.private.txt')
[1:30:27] WARN | Same version detected!
[1:30:27] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:30:30] LOG | Continuing...
[1:30:38] WARN | Requests limit for 'embed' reached! (10)
[1:30:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_1-30-3.private.txt')
[1:30:39] LOG | Fetching sources...
[1:30:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_1-30-3.private.txt')
