--------------------------------------------
  Created log file: log_2024-2-12_19-30-3
--------------------------------------------

[19:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-12_19-30-3.txt'
[19:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-12_19-30-3.private.txt')
[19:30:4] LOG | Fetching sources...
[19:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-12_19-30-3.private.txt')
[19:30:4] LOG | Retrieving playback url...
[19:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-12_19-30-3.private.txt')
[19:30:4] LOG | Sucessfully retrieved playback url!
[19:30:5] LOG | Request for embed.js intercepted
[19:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-12_19-30-3.private.txt')
[19:30:5] ERROR | Could not retrieve keys, patchEmbedJs failed?
[19:30:5] ERROR | Could not retrieve keys, patchEmbedJs failed?
[19:30:6] LOG | Extracted keys sucessfully!
[19:30:6] LOG | Key 1: '38OidOlS7DmRP7zL' - Key 2: 'bssESkxAZ6THfVgO'
[19:30:6] LOG | Bumped version to '65ca6aba'
[19:30:6] WARN | Killing process...
