--------------------------------------------
  Created log file: log_2024-1-30_23-30-3
--------------------------------------------

[23:30:3] LOG | Updated logfile.txt to './logs/log_2024-1-30_23-30-3.txt'
[23:30:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:30:3] LOG | Fetching sources...
[23:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:30:4] LOG | Retrieving playback url...
[23:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:30:4] LOG | Sucessfully retrieved playback url!
[23:30:5] LOG | Request for embed.js intercepted
[23:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:30:5] WARN | Same version detected!
[23:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:7] LOG | Continuing...
[23:30:9] LOG | Request for embed.js intercepted
[23:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:30:9] WARN | Same version detected!
[23:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:11] LOG | Continuing...
[23:30:17] LOG | Request for embed.js intercepted
[23:30:17] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:30:17] WARN | Same version detected!
[23:30:17] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:20] LOG | Continuing...
[23:30:25] LOG | Request for embed.js intercepted
[23:30:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:30:25] WARN | Same version detected!
[23:30:25] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:28] LOG | Continuing...
[23:30:32] WARN | Requests limit for 'embed' reached! (10)
[23:30:33] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:30:33] LOG | Fetching sources...
[23:30:33] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:30:33] LOG | Retrieving playback url...
[23:30:34] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:30:34] LOG | Sucessfully retrieved playback url!
[23:30:34] LOG | Request for embed.js intercepted
[23:30:34] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:30:34] WARN | Same version detected!
[23:30:34] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:37] LOG | Continuing...
[23:30:41] LOG | Request for embed.js intercepted
[23:30:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:30:41] WARN | Same version detected!
[23:30:41] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:43] LOG | Continuing...
[23:30:47] LOG | Request for embed.js intercepted
[23:30:47] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:30:47] WARN | Same version detected!
[23:30:47] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:50] LOG | Continuing...
[23:30:54] LOG | Request for embed.js intercepted
[23:30:54] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:30:54] WARN | Same version detected!
[23:30:54] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:57] LOG | Continuing...
[23:31:3] WARN | Requests limit for 'embed' reached! (10)
[23:31:3] LOG | Request for embed.js intercepted
[23:31:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:31:3] WARN | Same version detected!
[23:31:3] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:31:6] LOG | Continuing...
[23:31:8] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:31:8] LOG | Fetching sources...
[23:31:8] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:31:8] LOG | Retrieving playback url...
[23:31:8] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:31:8] LOG | Sucessfully retrieved playback url!
[23:31:9] LOG | Request for embed.js intercepted
[23:31:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:31:9] WARN | Same version detected!
[23:31:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:31:12] LOG | Continuing...
[23:31:17] LOG | Request for embed.js intercepted
[23:31:17] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:31:17] WARN | Same version detected!
[23:31:17] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:31:20] LOG | Continuing...
[23:31:25] LOG | Request for embed.js intercepted
[23:31:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:31:25] WARN | Same version detected!
[23:31:25] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:31:28] LOG | Continuing...
[23:31:32] LOG | Request for embed.js intercepted
[23:31:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:31:32] WARN | Same version detected!
[23:31:32] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:31:34] LOG | Continuing...
[23:31:38] WARN | Requests limit for 'embed' reached! (10)
[23:31:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:31:41] LOG | Fetching sources...
[23:31:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:31:41] LOG | Retrieving playback url...
[23:31:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_23-30-3.private.txt')
[23:31:41] LOG | Sucessfully retrieved playback url!
[23:31:45] ERROR | Requests limit for 'main' reached! (2000)
[23:31:45] WARN | Killing process...
