--------------------------------------------
  Created log file: log_2024-2-22_11-40-3
--------------------------------------------

[11:40:3] LOG | Updated logfile.txt to './logs/log_2024-2-22_11-40-3.txt'
[11:40:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:40:4] LOG | Fetching sources...
[11:40:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:40:4] LOG | Retrieving playback url...
[11:40:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:40:4] LOG | Sucessfully retrieved playback url!
[11:40:5] LOG | Request for embed.js intercepted
[11:40:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:40:5] WARN | Same version detected!
[11:40:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:40:8] LOG | Continuing...
[11:40:21] WARN | Requests limit for 'embed' reached! (10)
[11:40:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:40:23] LOG | Fetching sources...
[11:40:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:40:23] LOG | Retrieving playback url...
[11:40:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:40:23] LOG | Sucessfully retrieved playback url!
[11:40:37] WARN | Requests limit for 'embed' reached! (10)
[11:40:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:40:39] LOG | Fetching sources...
[11:40:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:40:39] LOG | Retrieving playback url...
[11:40:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:40:39] LOG | Sucessfully retrieved playback url!
[11:40:53] WARN | Requests limit for 'embed' reached! (10)
[11:40:54] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:40:54] LOG | Fetching sources...
[11:40:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:40:55] LOG | Retrieving playback url...
[11:40:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:40:55] LOG | Sucessfully retrieved playback url!
[11:41:1] LOG | Request for embed.js intercepted
[11:41:1] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:41:1] WARN | Same version detected!
[11:41:1] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:41:4] LOG | Continuing...
[11:41:8] LOG | Request for embed.js intercepted
[11:41:8] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:41:8] WARN | Same version detected!
[11:41:8] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:41:11] LOG | Continuing...
[11:41:13] WARN | Requests limit for 'embed' reached! (10)
[11:41:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:41:15] LOG | Fetching sources...
[11:41:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:41:15] LOG | Retrieving playback url...
[11:41:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:41:15] LOG | Sucessfully retrieved playback url!
[11:41:16] LOG | Request for embed.js intercepted
[11:41:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:41:16] WARN | Same version detected!
[11:41:16] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:41:19] LOG | Continuing...
[11:41:32] WARN | Requests limit for 'embed' reached! (10)
[11:41:33] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:41:33] LOG | Fetching sources...
[11:41:34] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:41:34] LOG | Retrieving playback url...
[11:41:34] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:41:34] LOG | Sucessfully retrieved playback url!
[11:41:34] LOG | Request for embed.js intercepted
[11:41:34] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:41:34] WARN | Same version detected!
[11:41:34] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:41:37] LOG | Continuing...
[11:41:41] LOG | Request for embed.js intercepted
[11:41:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:41:41] WARN | Same version detected!
[11:41:41] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:41:44] LOG | Continuing...
[11:41:48] LOG | Request for embed.js intercepted
[11:41:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:41:48] WARN | Same version detected!
[11:41:48] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:41:51] LOG | Continuing...
[11:41:55] WARN | Requests limit for 'embed' reached! (10)
[11:41:55] LOG | Request for embed.js intercepted
[11:41:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:41:55] WARN | Same version detected!
[11:41:55] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:41:57] LOG | Continuing...
[11:41:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:41:59] LOG | Fetching sources...
[11:41:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:41:59] LOG | Retrieving playback url...
[11:41:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:41:59] LOG | Sucessfully retrieved playback url!
[11:42:7] LOG | Request for embed.js intercepted
[11:42:7] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:42:7] WARN | Same version detected!
[11:42:7] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:42:10] LOG | Continuing...
[11:42:14] LOG | Request for embed.js intercepted
[11:42:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:42:14] WARN | Same version detected!
[11:42:14] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:42:16] LOG | Continuing...
[11:42:18] WARN | Requests limit for 'embed' reached! (10)
[11:42:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:42:19] LOG | Fetching sources...
[11:42:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:42:19] LOG | Retrieving playback url...
[11:42:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:42:20] LOG | Sucessfully retrieved playback url!
[11:42:31] LOG | Request for embed.js intercepted
[11:42:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:42:31] WARN | Same version detected!
[11:42:31] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:42:33] LOG | Continuing...
[11:42:36] WARN | Requests limit for 'embed' reached! (10)
[11:42:37] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:42:37] LOG | Fetching sources...
[11:42:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:42:38] LOG | Retrieving playback url...
[11:42:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:42:38] LOG | Sucessfully retrieved playback url!
[11:42:38] LOG | Request for embed.js intercepted
[11:42:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:42:38] WARN | Same version detected!
[11:42:38] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:42:41] LOG | Continuing...
[11:42:54] WARN | Requests limit for 'embed' reached! (10)
[11:42:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:42:56] LOG | Fetching sources...
[11:42:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:42:56] LOG | Retrieving playback url...
[11:42:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:42:56] LOG | Sucessfully retrieved playback url!
[11:42:57] LOG | Request for embed.js intercepted
[11:42:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:42:57] WARN | Same version detected!
[11:42:57] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:42:59] LOG | Continuing...
[11:43:12] WARN | Requests limit for 'embed' reached! (10)
[11:43:12] LOG | Request for embed.js intercepted
[11:43:12] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:43:12] WARN | Same version detected!
[11:43:12] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:43:15] LOG | Continuing...
[11:43:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:43:16] LOG | Fetching sources...
[11:43:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:43:16] LOG | Retrieving playback url...
[11:43:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:43:16] LOG | Sucessfully retrieved playback url!
[11:43:24] LOG | Request for embed.js intercepted
[11:43:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-40-3.private.txt')
[11:43:24] WARN | Same version detected!
[11:43:24] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:43:27] LOG | Continuing...
[11:43:29] ERROR | Requests limit for 'main' reached! (2000)
[11:43:29] WARN | Killing process...
