--------------------------------------------
  Created log file: log_2024-2-22_7-40-4
--------------------------------------------

[7:40:4] LOG | Updated logfile.txt to './logs/log_2024-2-22_7-40-4.txt'
[7:40:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:40:5] LOG | Fetching sources...
[7:40:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:40:5] LOG | Retrieving playback url...
[7:40:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:40:5] LOG | Sucessfully retrieved playback url!
[7:40:6] LOG | Request for embed.js intercepted
[7:40:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:40:6] WARN | Same version detected!
[7:40:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:40:9] LOG | Continuing...
[7:40:21] LOG | Request for embed.js intercepted
[7:40:21] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:40:21] WARN | Same version detected!
[7:40:21] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:40:23] LOG | Continuing...
[7:40:24] WARN | Requests limit for 'embed' reached! (10)
[7:40:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:40:26] LOG | Fetching sources...
[7:40:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:40:26] LOG | Retrieving playback url...
[7:40:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:40:26] LOG | Sucessfully retrieved playback url!
[7:40:40] WARN | Requests limit for 'embed' reached! (10)
[7:40:42] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:40:42] LOG | Fetching sources...
[7:40:42] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:40:42] LOG | Retrieving playback url...
[7:40:42] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:40:42] LOG | Sucessfully retrieved playback url!
[7:40:56] WARN | Requests limit for 'embed' reached! (10)
[7:40:58] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:40:58] LOG | Fetching sources...
[7:40:58] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:40:58] LOG | Retrieving playback url...
[7:40:58] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:40:58] LOG | Sucessfully retrieved playback url!
[7:40:59] LOG | Request for embed.js intercepted
[7:40:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:40:59] WARN | Same version detected!
[7:40:59] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:41:1] LOG | Continuing...
[7:41:6] LOG | Request for embed.js intercepted
[7:41:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:41:6] WARN | Same version detected!
[7:41:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:41:8] LOG | Continuing...
[7:41:12] LOG | Request for embed.js intercepted
[7:41:12] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:41:12] WARN | Same version detected!
[7:41:12] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:41:15] LOG | Continuing...
[7:41:19] WARN | Requests limit for 'embed' reached! (10)
[7:41:19] LOG | Request for embed.js intercepted
[7:41:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:41:19] WARN | Same version detected!
[7:41:19] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:41:22] LOG | Continuing...
[7:41:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:41:23] LOG | Fetching sources...
[7:41:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:41:23] LOG | Retrieving playback url...
[7:41:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:41:23] LOG | Sucessfully retrieved playback url!
[7:41:37] WARN | Requests limit for 'embed' reached! (10)
[7:41:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:41:39] LOG | Fetching sources...
[7:41:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:41:39] LOG | Retrieving playback url...
[7:41:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:41:39] LOG | Sucessfully retrieved playback url!
[7:41:53] WARN | Requests limit for 'embed' reached! (10)
[7:41:53] LOG | Request for embed.js intercepted
[7:41:53] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:41:53] WARN | Same version detected!
[7:41:53] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:41:56] LOG | Continuing...
[7:41:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:41:57] LOG | Fetching sources...
[7:41:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:41:57] LOG | Retrieving playback url...
[7:41:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:41:57] LOG | Sucessfully retrieved playback url!
[7:42:11] WARN | Requests limit for 'embed' reached! (10)
[7:42:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:42:13] LOG | Fetching sources...
[7:42:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:42:13] LOG | Retrieving playback url...
[7:42:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:42:13] LOG | Sucessfully retrieved playback url!
[7:42:27] WARN | Requests limit for 'embed' reached! (10)
[7:42:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:42:29] LOG | Fetching sources...
[7:42:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:42:29] LOG | Retrieving playback url...
[7:42:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:42:29] LOG | Sucessfully retrieved playback url!
[7:42:40] LOG | Request for embed.js intercepted
[7:42:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_7-40-4.private.txt')
[7:42:40] WARN | Same version detected!
