--------------------------------------------
  Created log file: log_2024-1-30_6-30-3
--------------------------------------------

[6:30:3] LOG | Updated logfile.txt to './logs/log_2024-1-30_6-30-3.txt'
[6:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:30:4] LOG | Fetching sources...
[6:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:30:4] LOG | Retrieving playback url...
[6:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:30:4] LOG | Sucessfully retrieved playback url!
[6:30:5] LOG | Request for embed.js intercepted
[6:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:30:5] WARN | Same version detected!
[6:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:30:8] LOG | Continuing...
[6:30:13] LOG | Request for embed.js intercepted
[6:30:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:30:13] WARN | Same version detected!
[6:30:13] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:30:15] LOG | Continuing...
[6:30:23] LOG | Request for embed.js intercepted
[6:30:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:30:23] WARN | Same version detected!
[6:30:23] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:30:26] LOG | Continuing...
[6:30:30] WARN | Requests limit for 'embed' reached! (10)
[6:30:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:30:32] LOG | Fetching sources...
[6:30:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:30:32] LOG | Retrieving playback url...
[6:30:33] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:30:33] LOG | Sucessfully retrieved playback url!
[6:30:33] LOG | Request for embed.js intercepted
[6:30:33] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:30:33] WARN | Same version detected!
[6:30:33] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:30:36] LOG | Continuing...
[6:30:50] LOG | Request for embed.js intercepted
[6:30:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:30:50] WARN | Same version detected!
[6:30:50] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:30:53] LOG | Continuing...
[6:30:56] WARN | Requests limit for 'embed' reached! (10)
[6:30:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:30:59] LOG | Fetching sources...
[6:30:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:30:59] LOG | Retrieving playback url...
[6:30:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:30:59] LOG | Sucessfully retrieved playback url!
[6:31:0] LOG | Request for embed.js intercepted
[6:31:0] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:31:0] WARN | Same version detected!
[6:31:0] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:31:3] LOG | Continuing...
[6:31:5] LOG | Request for embed.js intercepted
[6:31:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:31:5] WARN | Same version detected!
[6:31:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:31:8] LOG | Continuing...
[6:31:11] LOG | Request for embed.js intercepted
[6:31:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:31:11] WARN | Same version detected!
[6:31:11] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:31:13] LOG | Continuing...
[6:31:21] LOG | Request for embed.js intercepted
[6:31:21] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:31:21] WARN | Same version detected!
[6:31:21] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:31:24] LOG | Continuing...
[6:31:27] WARN | Requests limit for 'embed' reached! (10)
[6:31:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:31:30] LOG | Fetching sources...
[6:31:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:31:30] LOG | Retrieving playback url...
[6:31:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:31:30] LOG | Sucessfully retrieved playback url!
[6:31:31] LOG | Request for embed.js intercepted
[6:31:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:31:31] WARN | Same version detected!
[6:31:31] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:31:34] LOG | Continuing...
[6:31:36] LOG | Request for embed.js intercepted
[6:31:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_6-30-3.private.txt')
[6:31:36] WARN | Same version detected!
[6:31:36] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:31:38] LOG | Continuing...
[6:31:41] ERROR | Requests limit for 'main' reached! (2000)
[6:31:41] WARN | Killing process...
