--------------------------------------------
  Created log file: log_2024-1-30_12-30-3
--------------------------------------------

[12:30:3] LOG | Updated logfile.txt to './logs/log_2024-1-30_12-30-3.txt'
[12:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:30:4] LOG | Fetching sources...
[12:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:30:4] LOG | Retrieving playback url...
[12:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:30:4] LOG | Sucessfully retrieved playback url!
[12:30:5] LOG | Request for embed.js intercepted
[12:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:30:5] WARN | Same version detected!
[12:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[12:30:7] LOG | Continuing...
[12:30:9] LOG | Request for embed.js intercepted
[12:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:30:9] WARN | Same version detected!
[12:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[12:30:11] LOG | Continuing...
[12:30:24] LOG | Request for embed.js intercepted
[12:30:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:30:24] WARN | Same version detected!
[12:30:24] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[12:30:26] LOG | Continuing...
[12:30:29] WARN | Requests limit for 'embed' reached! (10)
[12:30:29] LOG | Request for embed.js intercepted
[12:30:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:30:29] WARN | Same version detected!
[12:30:29] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[12:30:31] LOG | Continuing...
[12:30:34] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:30:34] LOG | Fetching sources...
[12:30:34] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:30:34] LOG | Retrieving playback url...
[12:30:34] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:30:34] LOG | Sucessfully retrieved playback url!
[12:30:40] LOG | Request for embed.js intercepted
[12:30:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:30:40] WARN | Same version detected!
[12:30:40] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[12:30:43] LOG | Continuing...
[12:30:47] LOG | Request for embed.js intercepted
[12:30:47] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:30:48] WARN | Same version detected!
[12:30:48] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[12:30:50] LOG | Continuing...
[12:30:52] LOG | Request for embed.js intercepted
[12:30:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:30:52] WARN | Same version detected!
[12:30:52] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[12:30:55] LOG | Continuing...
[12:31:0] WARN | Requests limit for 'embed' reached! (10)
[12:31:2] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:31:2] LOG | Fetching sources...
[12:31:2] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:31:2] LOG | Retrieving playback url...
[12:31:2] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:31:2] LOG | Sucessfully retrieved playback url!
[12:31:4] LOG | Request for embed.js intercepted
[12:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:31:4] WARN | Same version detected!
[12:31:4] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[12:31:7] LOG | Continuing...
[12:31:23] WARN | Requests limit for 'embed' reached! (10)
[12:31:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:31:26] LOG | Fetching sources...
[12:31:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:31:26] LOG | Retrieving playback url...
[12:31:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:31:26] LOG | Sucessfully retrieved playback url!
[12:31:31] LOG | Request for embed.js intercepted
[12:31:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_12-30-3.private.txt')
[12:31:31] WARN | Same version detected!
[12:31:31] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[12:31:34] LOG | Continuing...
[12:31:34] ERROR | Requests limit for 'main' reached! (2000)
[12:31:34] WARN | Killing process...
