--------------------------------------------
  Created log file: log_2024-2-13_0-0-3
--------------------------------------------

[0:0:3] LOG | Updated logfile.txt to './logs/log_2024-2-13_0-0-3.txt'
[0:0:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-13_0-0-3.private.txt')
[0:0:4] LOG | Fetching sources...
[0:0:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-13_0-0-3.private.txt')
[0:0:4] LOG | Retrieving playback url...
[0:0:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-13_0-0-3.private.txt')
[0:0:5] LOG | Sucessfully retrieved playback url!
[0:0:5] LOG | Request for embed.js intercepted
[0:0:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-13_0-0-3.private.txt')
[0:0:5] WARN | Same version detected!
[0:0:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:0:8] LOG | Continuing...
[0:0:9] LOG | Request for embed.js intercepted
[0:0:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-13_0-0-3.private.txt')
[0:0:9] WARN | Same version detected!
[0:0:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:0:12] LOG | Continuing...
[0:0:13] LOG | Request for embed.js intercepted
[0:0:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-13_0-0-3.private.txt')
[0:0:13] ERROR | Could not retrieve keys, patchEmbedJs failed?
[0:0:13] ERROR | Could not retrieve keys, patchEmbedJs failed?
[0:0:14] LOG | Extracted keys sucessfully!
[0:0:14] LOG | Extracted keys sucessfully!
[0:0:14] LOG | Key 1: 'JqgKb486t9JrBG6f' - Key 2: 'TWe8nq73K7P7YGeL'
[0:0:14] LOG | Key 1: 'JqgKb486t9JrBG6f' - Key 2: 'TWe8nq73K7P7YGeL'
[0:0:14] LOG | Bumped version to '65cab10a'
[0:0:14] LOG | Bumped version to '65cab10a'
[0:0:14] WARN | Killing process...
[0:0:14] WARN | Killing process...
