--------------------------------------------
  Created log file: log_2024-2-11_8-30-2
--------------------------------------------

[8:30:2] LOG | Updated logfile.txt to './logs/log_2024-2-11_8-30-2.txt'
[8:30:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:30:3] LOG | Fetching sources...
[8:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:30:4] LOG | Retrieving playback url...
[8:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:30:4] LOG | Sucessfully retrieved playback url!
[8:30:5] LOG | Request for embed.js intercepted
[8:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:30:5] WARN | Same version detected!
[8:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:30:7] LOG | Continuing...
[8:30:9] LOG | Request for embed.js intercepted
[8:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:30:9] WARN | Same version detected!
[8:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:30:11] LOG | Continuing...
[8:30:18] LOG | Request for embed.js intercepted
[8:30:18] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:30:18] WARN | Same version detected!
[8:30:18] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:30:20] LOG | Continuing...
[8:30:24] WARN | Requests limit for 'embed' reached! (10)
[8:30:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:30:26] LOG | Fetching sources...
[8:30:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:30:26] LOG | Retrieving playback url...
[8:30:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:30:26] LOG | Sucessfully retrieved playback url!
[8:30:27] LOG | Request for embed.js intercepted
[8:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:30:27] WARN | Same version detected!
[8:30:27] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:30:30] LOG | Continuing...
[8:30:35] LOG | Request for embed.js intercepted
[8:30:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:30:35] WARN | Same version detected!
[8:30:35] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:30:38] LOG | Continuing...
[8:30:43] LOG | Request for embed.js intercepted
[8:30:43] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:30:43] WARN | Same version detected!
[8:30:43] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:30:46] LOG | Continuing...
[8:30:47] WARN | Requests limit for 'embed' reached! (10)
[8:30:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:30:48] LOG | Fetching sources...
[8:30:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:30:48] LOG | Retrieving playback url...
[8:30:49] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:30:49] LOG | Sucessfully retrieved playback url!
[8:31:2] WARN | Requests limit for 'embed' reached! (10)
[8:31:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:31:3] LOG | Fetching sources...
[8:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:31:4] LOG | Retrieving playback url...
[8:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:31:4] LOG | Sucessfully retrieved playback url!
[8:31:17] WARN | Requests limit for 'embed' reached! (10)
[8:31:18] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:31:18] LOG | Fetching sources...
[8:31:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:31:19] LOG | Retrieving playback url...
[8:31:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:31:19] LOG | Sucessfully retrieved playback url!
[8:31:19] LOG | Request for embed.js intercepted
[8:31:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:31:19] WARN | Same version detected!
[8:31:19] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:31:22] LOG | Continuing...
[8:31:34] WARN | Requests limit for 'embed' reached! (10)
[8:31:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:31:36] LOG | Fetching sources...
[8:31:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:31:36] LOG | Retrieving playback url...
[8:31:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:31:36] LOG | Sucessfully retrieved playback url!
[8:31:50] WARN | Requests limit for 'embed' reached! (10)
[8:31:51] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:31:51] LOG | Fetching sources...
[8:31:51] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:31:51] LOG | Retrieving playback url...
[8:31:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:31:52] LOG | Sucessfully retrieved playback url!
[8:32:5] WARN | Requests limit for 'embed' reached! (10)
[8:32:7] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:32:7] LOG | Fetching sources...
[8:32:7] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:32:7] LOG | Retrieving playback url...
[8:32:7] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-11_8-30-2.private.txt')
[8:32:7] LOG | Sucessfully retrieved playback url!
