--------------------------------------------
  Created log file: log_2024-2-22_13-0-4
--------------------------------------------

[13:0:4] LOG | Updated logfile.txt to './logs/log_2024-2-22_13-0-4.txt'
[13:0:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_13-0-4.private.txt')
[13:0:4] LOG | Fetching sources...
[13:0:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_13-0-4.private.txt')
[13:0:5] LOG | Retrieving playback url...
[13:0:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_13-0-4.private.txt')
[13:0:5] LOG | Sucessfully retrieved playback url!
[13:0:6] LOG | Request for embed.js intercepted
[13:0:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_13-0-4.private.txt')
[13:0:6] WARN | Same version detected!
[13:0:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[13:0:8] LOG | Continuing...
[13:0:26] LOG | Request for embed.js intercepted
[13:0:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_13-0-4.private.txt')
[13:0:26] ERROR | Could not retrieve keys, patchEmbedJs failed?
[13:0:26] ERROR | Could not retrieve keys, patchEmbedJs failed?
[13:0:26] LOG | Extracted keys sucessfully!
[13:0:26] LOG | Extracted keys sucessfully!
[13:0:26] LOG | Key 1: 'wlJFajLpAOY9XSaz' - Key 2: '44blsTywyfX1moxz'
[13:0:26] LOG | Key 1: 'wlJFajLpAOY9XSaz' - Key 2: '44blsTywyfX1moxz'
[13:0:26] LOG | Extracted keys sucessfully!
[13:0:26] LOG | Bumped version to '65d7455a'
[13:0:26] LOG | Bumped version to '65d7455a'
[13:0:26] LOG | Key 1: 'wlJFajLpAOY9XSaz' - Key 2: '44blsTywyfX1moxz'
[13:0:26] LOG | Extracted keys sucessfully!
[13:0:26] WARN | Killing process...
[13:0:26] LOG | Bumped version to '65d7455a'
[13:0:26] WARN | Killing process...
