--------------------------------------------
  Created log file: log_2024-1-31_15-30-3
--------------------------------------------

[15:30:3] LOG | Updated logfile.txt to './logs/log_2024-1-31_15-30-3.txt'
[15:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_15-30-3.private.txt')
[15:30:4] LOG | Fetching sources...
[15:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_15-30-3.private.txt')
[15:30:4] LOG | Retrieving playback url...
[15:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_15-30-3.private.txt')
[15:30:4] LOG | Sucessfully retrieved playback url!
[15:30:5] LOG | Request for embed.js intercepted
[15:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_15-30-3.private.txt')
[15:30:5] WARN | Same version detected!
[15:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[15:30:7] LOG | Continuing...
[15:30:9] LOG | Request for embed.js intercepted
[15:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_15-30-3.private.txt')
[15:30:9] WARN | Same version detected!
[15:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[15:30:11] LOG | Continuing...
[15:30:19] LOG | Request for embed.js intercepted
[15:30:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_15-30-3.private.txt')
[15:30:19] WARN | Same version detected!
[15:30:19] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[15:30:21] LOG | Continuing...
[15:30:25] WARN | Requests limit for 'embed' reached! (10)
[15:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_15-30-3.private.txt')
[15:30:27] LOG | Fetching sources...
[15:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_15-30-3.private.txt')
[15:30:27] LOG | Retrieving playback url...
[15:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_15-30-3.private.txt')
[15:30:27] LOG | Sucessfully retrieved playback url!
[15:30:40] LOG | Request for embed.js intercepted
[15:30:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_15-30-3.private.txt')
[15:30:40] WARN | Same version detected!
[15:30:40] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[15:30:43] LOG | Continuing...
[15:30:44] WARN | Requests limit for 'embed' reached! (10)
[15:30:45] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_15-30-3.private.txt')
[15:30:45] LOG | Fetching sources...
[15:30:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_15-30-3.private.txt')
[15:30:46] LOG | Retrieving playback url...
[15:30:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_15-30-3.private.txt')
[15:30:46] LOG | Sucessfully retrieved playback url!
[15:30:47] LOG | Request for embed.js intercepted
[15:30:47] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_15-30-3.private.txt')
[15:30:47] WARN | Same version detected!
[15:30:47] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[15:30:49] LOG | Continuing...
[15:31:2] WARN | Requests limit for 'embed' reached! (10)
[15:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_15-30-3.private.txt')
[15:31:4] LOG | Fetching sources...
[15:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_15-30-3.private.txt')
[15:31:4] LOG | Retrieving playback url...
[15:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_15-30-3.private.txt')
[15:31:4] LOG | Sucessfully retrieved playback url!
[15:31:9] ERROR | Requests limit for 'main' reached! (2000)
[15:31:9] WARN | Killing process...
