--------------------------------------------
  Created log file: log_2024-2-23_5-40-3
--------------------------------------------

[5:40:3] LOG | Updated logfile.txt to './logs/log_2024-2-23_5-40-3.txt'
[5:40:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:40:4] LOG | Fetching sources...
[5:40:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:40:4] LOG | Retrieving playback url...
[5:40:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:40:4] LOG | Sucessfully retrieved playback url!
[5:40:5] LOG | Request for embed.js intercepted
[5:40:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:40:5] WARN | Same version detected!
[5:40:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[5:40:8] LOG | Continuing...
[5:40:21] WARN | Requests limit for 'embed' reached! (10)
[5:40:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:40:23] LOG | Fetching sources...
[5:40:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:40:23] LOG | Retrieving playback url...
[5:40:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:40:23] LOG | Sucessfully retrieved playback url!
[5:40:37] WARN | Requests limit for 'embed' reached! (10)
[5:40:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:40:39] LOG | Fetching sources...
[5:40:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:40:39] LOG | Retrieving playback url...
[5:40:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:40:39] LOG | Sucessfully retrieved playback url!
[5:40:54] WARN | Requests limit for 'embed' reached! (10)
[5:40:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:40:55] LOG | Fetching sources...
[5:40:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:40:55] LOG | Retrieving playback url...
[5:40:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:40:55] LOG | Sucessfully retrieved playback url!
[5:41:10] WARN | Requests limit for 'embed' reached! (10)
[5:41:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:41:11] LOG | Fetching sources...
[5:41:12] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:41:12] LOG | Retrieving playback url...
[5:41:12] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:41:12] LOG | Sucessfully retrieved playback url!
[5:41:26] WARN | Requests limit for 'embed' reached! (10)
[5:41:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:41:27] LOG | Fetching sources...
[5:41:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:41:28] LOG | Retrieving playback url...
[5:41:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:41:28] LOG | Sucessfully retrieved playback url!
[5:41:42] WARN | Requests limit for 'embed' reached! (10)
[5:41:44] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:41:44] LOG | Fetching sources...
[5:41:44] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:41:44] LOG | Retrieving playback url...
[5:41:44] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:41:44] LOG | Sucessfully retrieved playback url!
[5:41:58] WARN | Requests limit for 'embed' reached! (10)
[5:42:0] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:42:0] LOG | Fetching sources...
[5:42:0] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:42:0] LOG | Retrieving playback url...
[5:42:0] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:42:0] LOG | Sucessfully retrieved playback url!
[5:42:14] WARN | Requests limit for 'embed' reached! (10)
[5:42:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:42:16] LOG | Fetching sources...
[5:42:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:42:16] LOG | Retrieving playback url...
[5:42:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:42:16] LOG | Sucessfully retrieved playback url!
[5:42:30] WARN | Requests limit for 'embed' reached! (10)
[5:42:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:42:32] LOG | Fetching sources...
[5:42:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:42:32] LOG | Retrieving playback url...
[5:42:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:42:32] LOG | Sucessfully retrieved playback url!
[5:42:46] WARN | Requests limit for 'embed' reached! (10)
[5:42:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:42:48] LOG | Fetching sources...
[5:42:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:42:48] LOG | Retrieving playback url...
[5:42:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:42:48] LOG | Sucessfully retrieved playback url!
[5:43:2] WARN | Requests limit for 'embed' reached! (10)
[5:43:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:43:4] LOG | Fetching sources...
[5:43:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:43:4] LOG | Retrieving playback url...
[5:43:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_5-40-3.private.txt')
[5:43:4] LOG | Sucessfully retrieved playback url!
[5:43:5] ERROR | Requests limit for 'main' reached! (2000)
[5:43:5] WARN | Killing process...
