--------------------------------------------
  Created log file: log_2024-2-22_22-40-3
--------------------------------------------

[22:40:3] LOG | Updated logfile.txt to './logs/log_2024-2-22_22-40-3.txt'
[22:40:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:40:4] LOG | Fetching sources...
[22:40:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:40:4] LOG | Retrieving playback url...
[22:40:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:40:4] LOG | Sucessfully retrieved playback url!
[22:40:5] LOG | Request for embed.js intercepted
[22:40:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:40:5] WARN | Same version detected!
[22:40:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:40:7] LOG | Continuing...
[22:40:21] WARN | Requests limit for 'embed' reached! (10)
[22:40:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:40:23] LOG | Fetching sources...
[22:40:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:40:23] LOG | Retrieving playback url...
[22:40:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:40:23] LOG | Sucessfully retrieved playback url!
[22:40:37] WARN | Requests limit for 'embed' reached! (10)
[22:40:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:40:39] LOG | Fetching sources...
[22:40:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:40:39] LOG | Retrieving playback url...
[22:40:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:40:39] LOG | Sucessfully retrieved playback url!
[22:40:53] WARN | Requests limit for 'embed' reached! (10)
[22:40:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:40:55] LOG | Fetching sources...
[22:40:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:40:55] LOG | Retrieving playback url...
[22:40:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:40:55] LOG | Sucessfully retrieved playback url!
[22:41:9] WARN | Requests limit for 'embed' reached! (10)
[22:41:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:41:11] LOG | Fetching sources...
[22:41:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:41:11] LOG | Retrieving playback url...
[22:41:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:41:11] LOG | Sucessfully retrieved playback url!
[22:41:25] WARN | Requests limit for 'embed' reached! (10)
[22:41:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:41:27] LOG | Fetching sources...
[22:41:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:41:27] LOG | Retrieving playback url...
[22:41:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:41:27] LOG | Sucessfully retrieved playback url!
[22:41:42] WARN | Requests limit for 'embed' reached! (10)
[22:41:43] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:41:43] LOG | Fetching sources...
[22:41:43] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:41:43] LOG | Retrieving playback url...
[22:41:43] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:41:43] LOG | Sucessfully retrieved playback url!
[22:41:58] WARN | Requests limit for 'embed' reached! (10)
[22:41:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:41:59] LOG | Fetching sources...
[22:42:0] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:42:0] LOG | Retrieving playback url...
[22:42:0] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:42:0] LOG | Sucessfully retrieved playback url!
[22:42:14] WARN | Requests limit for 'embed' reached! (10)
[22:42:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:42:16] LOG | Fetching sources...
[22:42:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:42:16] LOG | Retrieving playback url...
[22:42:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:42:16] LOG | Sucessfully retrieved playback url!
[22:42:30] WARN | Requests limit for 'embed' reached! (10)
[22:42:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:42:32] LOG | Fetching sources...
[22:42:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:42:32] LOG | Retrieving playback url...
[22:42:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:42:32] LOG | Sucessfully retrieved playback url!
[22:42:46] WARN | Requests limit for 'embed' reached! (10)
[22:42:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:42:48] LOG | Fetching sources...
[22:42:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:42:48] LOG | Retrieving playback url...
[22:42:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_22-40-3.private.txt')
[22:42:48] LOG | Sucessfully retrieved playback url!
[22:43:2] ERROR | Requests limit for 'main' reached! (2000)
[22:43:2] WARN | Killing process...
